study,aspect,kappa,res_size,noise_model,seed,effective_kappa,method,final_be,pass_fail,iters_to_stable
warm_start_followup,250,1000.0,0.01,b_only,90009,1000.0,spir,7.551908533607996e-18,1,15
warm_start_followup,250,1000.0,0.01,b_only,90009,1000.0,qr_ref,2.5764109166881265e-16,1,0
warm_start_followup,250,1000.0,0.01,b_only,110011,1000.0,sketch_solve,2.032550994240122e-07,0,
warm_start_followup,250,1000.0,0.01,b_only,110011,1000.0,iter_sketch_mom,3.016662047527983e-15,0,
warm_start_followup,250,1000.0,0.01,b_only,110011,1000.0,sketch_pre_cold,7.482771216782091e-10,0,
warm_start_followup,250,1000.0,0.01,b_only,110011,1000.0,sketch_pre_warm,3.1057083775337617e-15,0,
warm_start_followup,250,1000.0,0.01,b_only,110011,1000.0,fossils,7.206157424529455e-18,1,
warm_start_followup,250,1000.0,0.01,b_only,110011,1000.0,spir,8.902815804659896e-18,1,14
warm_start_followup,250,1000.0,0.01,b_only,110011,1000.0,qr_ref,1.4050366086591755e-16,1,0
warm_start_followup,250,1000.0,0.01,b_only,120012,1000.0,sketch_solve,2.1285191510526128e-07,0,
warm_start_followup,250,1000.0,0.01,b_only,120012,1000.0,iter_sketch_mom,6.1476838915257404e-15,0,
warm_start_followup,250,1000.0,0.01,b_only,120012,1000.0,sketch_pre_cold,1.0443008920264532e-09,0,
warm_start_followup,250,1000.0,0.01,b_only,120012,1000.0,sketch_pre_warm,2.5310945183029912e-15,0,
warm_start_followup,250,1000.0,0.01,b_only,120012,1000.0,fossils,1.0511768560240666e-17,1,
warm_start_followup,250,1000.0,0.01,b_only,120012,1000.0,spir,7.842331483111275e-18,1,14
warm_start_followup,250,1000.0,0.01,b_only,120012,1000.0,qr_ref,4.135201211496774e-16,1,0
warm_start_followup,250,1000.0,0.01,b_only,130013,1000.0,sketch_solve,1.9843117384387087e-07,0,
warm_start_followup,250,1000.0,0.01,b_only,130013,1000.0,iter_sketch_mom,3.719639519628083e-15,0,
warm_start_followup,250,1000.0,0.01,b_only,130013,1000.0,sketch_pre_cold,6.166999854563041e-10,0,
warm_start_followup,250,1000.0,0.01,b_only,130013,1000.0,sketch_pre_warm,2.626668673700724e-16,1,
warm_start_followup,250,1000.0,0.01,b_only,130013,1000.0,fossils,1.1069625433243266e-17,1,
warm_start_followup,250,1000.0,0.01,b_only,130013,1000.0,spir,6.295754633150102e-18,1,14
warm_start_followup,250,1000.0,0.01,b_only,130013,1000.0,qr_ref,1.682807243755662e-16,1,0
warm_start_followup,250,1000.0,0.01,b_only,140014,1000.0,sketch_solve,1.9940336791064436e-07,0,
warm_start_followup,250,1000.0,0.01,b_only,140014,1000.0,iter_sketch_mom,3.819251670984761e-15,0,
warm_start_followup,250,1000.0,0.01,b_only,140014,1000.0,sketch_pre_cold,1.2189973562159037e-09,0,
warm_start_followup,250,1000.0,0.01,b_only,140014,1000.0,sketch_pre_warm,1.899880426643972e-15,0,
warm_start_followup,250,1000.0,0.01,b_only,140014,1000.0,fossils,1.1496921025203073e-17,1,
warm_start_followup,250,1000.0,0.01,b_only,140014,1000.0,spir,8.373610281443775e-18,1,14
warm_start_followup,250,1000.0,0.01,b_only,140014,1000.0,qr_ref,2.1765658740505575e-16,1,0
warm_start_followup,250,1000.0,0.01,b_only,150015,1000.0,sketch_solve,2.498532487284681e-07,0,
warm_start_followup,250,1000.0,0.01,b_only,150015,1000.0,iter_sketch_mom,3.8158273645783404e-15,0,
warm_start_followup,250,1000.0,0.01,b_only,150015,1000.0,sketch_pre_cold,6.75729168469505e-11,0,
warm_start_followup,250,1000.0,0.01,b_only,150015,1000.0,sketch_pre_warm,1.2310871085965437e-15,0,
warm_start_followup,250,1000.0,0.01,b_only,150015,1000.0,fossils,9.960863070671043e-18,1,
warm_start_followup,250,1000.0,0.01,b_only,150015,1000.0,spir,8.877647074553734e-18,1,14
warm_start_followup,250,1000.0,0.01,b_only,150015,1000.0,qr_ref,2.0534871297792744e-16,1,0
warm_start_followup,250,1000.0,0.01,b_only,160016,1000.0,sketch_solve,2.1711013498934933e-07,0,
warm_start_followup,250,1000.0,0.01,b_only,160016,1000.0,iter_sketch_mom,3.682063002600582e-15,0,
warm_start_followup,250,1000.0,0.01,b_only,160016,1000.0,sketch_pre_cold,1.92647529257384e-09,0,
warm_start_followup,250,1000.0,0.01,b_only,160016,1000.0,sketch_pre_warm,9.149904740601856e-16,0,
warm_start_followup,250,1000.0,0.01,b_only,160016,1000.0,fossils,6.325224517477655e-18,1,
warm_start_followup,250,1000.0,0.01,b_only,160016,1000.0,spir,1.1837642702047348e-17,1,14
warm_start_followup,250,1000.0,0.01,b_only,160016,1000.0,qr_ref,1.9599093137096594e-16,1,0
warm_start_followup,250,1000.0,0.01,b_only,170017,1000.0,sketch_solve,2.5014991529699194e-07,0,
warm_start_followup,250,1000.0,0.01,b_only,170017,1000.0,iter_sketch_mom,3.359268742478569e-15,0,
warm_start_followup,250,1000.0,0.01,b_only,170017,1000.0,sketch_pre_cold,2.7811373031918527e-10,0,
warm_start_followup,250,1000.0,0.01,b_only,170017,1000.0,sketch_pre_warm,1.3609011904999474e-15,0,
warm_start_followup,250,1000.0,0.01,b_only,170017,1000.0,fossils,4.77264647054926e-18,1,
warm_start_followup,250,1000.0,0.01,b_only,170017,1000.0,spir,1.133199376219761e-17,1,14
warm_start_followup,250,1000.0,0.01,b_only,170017,1000.0,qr_ref,2.9148352312659213e-16,1,0
warm_start_followup,250,1000.0,0.01,b_only,180018,1000.0,sketch_solve,2.7907213737496893e-07,0,
warm_start_followup,250,1000.0,0.01,b_only,180018,1000.0,iter_sketch_mom,3.0251013126178573e-15,0,
warm_start_followup,250,1000.0,0.01,b_only,180018,1000.0,sketch_pre_cold,4.163148717854627e-10,0,
warm_start_followup,250,1000.0,0.01,b_only,180018,1000.0,sketch_pre_warm,2.109163524379724e-15,0,
warm_start_followup,250,1000.0,0.01,b_only,180018,1000.0,fossils,1.0386062396047683e-17,1,
warm_start_followup,250,1000.0,0.01,b_only,180018,1000.0,spir,8.12650020964812e-18,1,14
warm_start_followup,250,1000.0,0.01,b_only,180018,1000.0,qr_ref,1.7880890915853333e-16,1,0
warm_start_followup,250,1000.0,0.01,b_only,190019,1000.0,sketch_solve,1.52408133394596e-07,0,
warm_start_followup,250,1000.0,0.01,b_only,190019,1000.0,iter_sketch_mom,7.94250037269121e-15,0,
warm_start_followup,250,1000.0,0.01,b_only,190019,1000.0,sketch_pre_cold,9.901211169413883e-10,0,
warm_start_followup,250,1000.0,0.01,b_only,190019,1000.0,sketch_pre_warm,1.2470792661161949e-15,0,
warm_start_followup,250,1000.0,0.01,b_only,190019,1000.0,fossils,9.363390683968661e-18,1,
warm_start_followup,250,1000.0,0.01,b_only,190019,1000.0,spir,9.948969885557023e-18,1,14
warm_start_followup,250,1000.0,0.01,b_only,190019,1000.0,qr_ref,5.217333716678879e-16,1,0
warm_start_followup,250,1000.0,0.01,b_only,200020,1000.0,sketch_solve,2.0698217510183032e-07,0,
warm_start_followup,250,1000.0,0.01,b_only,200020,1000.0,iter_sketch_mom,6.484459882790559e-14,0,
warm_start_followup,250,1000.0,0.01,b_only,200020,1000.0,sketch_pre_cold,1.2780463130389448e-09,0,
warm_start_followup,250,1000.0,0.01,b_only,200020,1000.0,sketch_pre_warm,5.026949909072661e-16,0,
warm_start_followup,250,1000.0,0.01,b_only,200020,1000.0,fossils,9.651574391632394e-18,1,
warm_start_followup,250,1000.0,0.01,b_only,200020,1000.0,spir,1.0261501849969451e-17,1,14
warm_start_followup,250,1000.0,0.01,b_only,200020,1000.0,qr_ref,2.372033573725473e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,32439,340.8959266059355,sketch_solve,0.0005784118823114985,0,
fossils_followup,50,1000.0,0.01,a_and_b,32439,340.8959266059355,iter_sketch_mom,3.267238491573537e-14,0,
fossils_followup,50,1000.0,0.01,a_and_b,32439,340.8959266059355,sketch_pre_cold,3.3590610838508435e-10,0,
fossils_followup,50,1000.0,0.01,a_and_b,32439,340.8959266059355,sketch_pre_warm,2.2179748413323315e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,32439,340.8959266059355,fossils,1.838433038658415e-17,1,
fossils_followup,50,1000.0,0.01,a_and_b,32439,340.8959266059355,spir,1.1711871188169295e-17,1,20
fossils_followup,50,1000.0,0.01,a_and_b,32439,340.8959266059355,qr_ref,3.6429555575292793e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,10001,332.6704640483794,sketch_solve,0.000463047591623814,0,
fossils_followup,50,1000.0,0.01,a_and_b,10001,332.6704640483794,iter_sketch_mom,6.6754756858605046e-15,0,
fossils_followup,50,1000.0,0.01,a_and_b,10001,332.6704640483794,sketch_pre_cold,1.9557252807862603e-09,0,
fossils_followup,50,1000.0,0.01,a_and_b,10001,332.6704640483794,sketch_pre_warm,5.586807674508535e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,10001,332.6704640483794,fossils,4.3844287565934716e-16,0,
fossils_followup,50,1000.0,0.01,a_and_b,10001,332.6704640483794,spir,1.0674248988127152e-17,1,19
fossils_followup,50,1000.0,0.01,a_and_b,10001,332.6704640483794,qr_ref,3.7865908596254544e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,20002,342.01531005717044,sketch_solve,0.0005422702132547904,0,
fossils_followup,50,1000.0,0.01,a_and_b,20002,342.01531005717044,iter_sketch_mom,3.750113121412547e-15,0,
fossils_followup,50,1000.0,0.01,a_and_b,20002,342.01531005717044,sketch_pre_cold,1.4200710305514061e-09,0,
fossils_followup,50,1000.0,0.01,a_and_b,20002,342.01531005717044,sketch_pre_warm,1.8800806903579532e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,20002,342.01531005717044,fossils,2.4315790757601473e-14,0,
fossils_followup,50,1000.0,0.01,a_and_b,20002,342.01531005717044,spir,1.2734946397939494e-17,1,20
fossils_followup,50,1000.0,0.01,a_and_b,20002,342.01531005717044,qr_ref,3.1873650488393723e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,30003,332.5575399530274,sketch_solve,0.0005807790132792154,0,
fossils_followup,50,1000.0,0.01,a_and_b,30003,332.5575399530274,iter_sketch_mom,2.0450289970515288e-14,0,
fossils_followup,50,1000.0,0.01,a_and_b,30003,332.5575399530274,sketch_pre_cold,4.2075103999604075e-10,0,
fossils_followup,50,1000.0,0.01,a_and_b,30003,332.5575399530274,sketch_pre_warm,1.69968722299662e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,30003,332.5575399530274,fossils,1.8956570706257945e-17,1,
fossils_followup,50,1000.0,0.01,a_and_b,30003,332.5575399530274,spir,1.1031172455305533e-17,1,20
fossils_followup,50,1000.0,0.01,a_and_b,30003,332.5575399530274,qr_ref,2.126769933615787e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,40004,339.7279967362266,sketch_solve,0.0005673916232738112,0,
fossils_followup,50,1000.0,0.01,a_and_b,40004,339.7279967362266,iter_sketch_mom,9.641471623696704e-15,0,
fossils_followup,50,1000.0,0.01,a_and_b,40004,339.7279967362266,sketch_pre_cold,2.5316345705923814e-09,0,
fossils_followup,50,1000.0,0.01,a_and_b,40004,339.7279967362266,sketch_pre_warm,1.53092298739568e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,40004,339.7279967362266,fossils,1.413987980156528e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,40004,339.7279967362266,spir,1.3330666782991374e-17,1,
fossils_followup,50,1000.0,0.01,a_and_b,40004,339.7279967362266,qr_ref,3.693548462437443e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,50005,336.9393860604712,sketch_solve,0.000502845379200498,0,
fossils_followup,50,1000.0,0.01,a_and_b,50005,336.9393860604712,iter_sketch_mom,2.6136255022200568e-15,0,
fossils_followup,50,1000.0,0.01,a_and_b,50005,336.9393860604712,sketch_pre_cold,7.535334275283943e-10,0,
fossils_followup,50,1000.0,0.01,a_and_b,50005,336.9393860604712,sketch_pre_warm,2.8540976652223705e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,50005,336.9393860604712,fossils,3.2515323325289243e-16,0,
fossils_followup,50,1000.0,0.01,a_and_b,50005,336.9393860604712,spir,9.688939392641412e-18,1,
fossils_followup,50,1000.0,0.01,a_and_b,50005,336.9393860604712,qr_ref,1.7806058688359027e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,60006,336.6324426070303,sketch_solve,0.0006146676194268016,0,
fossils_followup,50,1000.0,0.01,a_and_b,60006,336.6324426070303,iter_sketch_mom,4.936191963827608e-15,0,
fossils_followup,50,1000.0,0.01,a_and_b,60006,336.6324426070303,sketch_pre_cold,1.1004283419474137e-09,0,
fossils_followup,50,1000.0,0.01,a_and_b,60006,336.6324426070303,sketch_pre_warm,8.635965390030156e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,60006,336.6324426070303,fossils,1.1872306067011354e-15,0,
fossils_followup,50,1000.0,0.01,a_and_b,60006,336.6324426070303,spir,1.0224259213638827e-17,1,
fossils_followup,50,1000.0,0.01,a_and_b,60006,336.6324426070303,qr_ref,2.877929127080891e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,70007,330.470937166089,sketch_solve,0.0006564558664808686,0,
fossils_followup,50,1000.0,0.01,a_and_b,70007,330.470937166089,iter_sketch_mom,4.327032372042154e-15,0,
fossils_followup,50,1000.0,0.01,a_and_b,70007,330.470937166089,sketch_pre_cold,8.871925267215126e-10,0,
fossils_followup,50,1000.0,0.01,a_and_b,70007,330.470937166089,sketch_pre_warm,2.8036206243415865e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,70007,330.470937166089,fossils,5.327613298561507e-17,1,
fossils_followup,50,1000.0,0.01,a_and_b,70007,330.470937166089,spir,1.4956256784597236e-17,1,20
fossils_followup,50,1000.0,0.01,a_and_b,70007,330.470937166089,qr_ref,1.7118712663030708e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,80008,338.5161078258421,sketch_solve,0.0005014929721960604,0,
fossils_followup,50,1000.0,0.01,a_and_b,80008,338.5161078258421,iter_sketch_mom,1.1753040140790352e-13,0,
fossils_followup,50,1000.0,0.01,a_and_b,80008,338.5161078258421,sketch_pre_cold,9.173192177546997e-10,0,
fossils_followup,50,1000.0,0.01,a_and_b,80008,338.5161078258421,sketch_pre_warm,6.263247801743198e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,80008,338.5161078258421,fossils,4.680499378245155e-16,0,
fossils_followup,50,1000.0,0.01,a_and_b,80008,338.5161078258421,spir,8.722973242680995e-18,1,20
fossils_followup,50,1000.0,0.01,a_and_b,80008,338.5161078258421,qr_ref,1.1537706882176243e-15,1,0
fossils_followup,50,1000.0,0.01,a_and_b,90009,333.3970756808219,sketch_solve,0.0005900995192843542,0,
fossils_followup,50,1000.0,0.01,a_and_b,90009,333.3970756808219,iter_sketch_mom,3.096222932903557e-15,0,
fossils_followup,50,1000.0,0.01,a_and_b,90009,333.3970756808219,sketch_pre_cold,2.6358842940843765e-10,0,
fossils_followup,50,1000.0,0.01,a_and_b,90009,333.3970756808219,sketch_pre_warm,2.3542677614271247e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,90009,333.3970756808219,fossils,2.676135143178537e-16,1,
fossils_followup,50,1000.0,0.01,a_and_b,90009,333.3970756808219,spir,8.43800268475422e-18,1,20
fossils_followup,50,1000.0,0.01,a_and_b,90009,333.3970756808219,qr_ref,2.620480264773452e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,110011,334.32007912867186,sketch_solve,0.0005724703506356972,0,
fossils_followup,50,1000.0,0.01,a_and_b,110011,334.32007912867186,iter_sketch_mom,1.5901008450080085e-11,0,
fossils_followup,50,1000.0,0.01,a_and_b,110011,334.32007912867186,sketch_pre_cold,6.013568111108448e-10,0,
fossils_followup,50,1000.0,0.01,a_and_b,110011,334.32007912867186,sketch_pre_warm,8.743977730070729e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,110011,334.32007912867186,fossils,1.80051520425624e-16,1,
fossils_followup,50,1000.0,0.01,a_and_b,110011,334.32007912867186,spir,9.691241884851315e-18,1,
fossils_followup,50,1000.0,0.01,a_and_b,110011,334.32007912867186,qr_ref,3.190329810679692e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,120012,337.1394454368968,sketch_solve,0.00048317511308032426,0,
fossils_followup,50,1000.0,0.01,a_and_b,120012,337.1394454368968,iter_sketch_mom,3.2799348379472407e-15,0,
fossils_followup,50,1000.0,0.01,a_and_b,120012,337.1394454368968,sketch_pre_cold,1.63591992584782e-09,0,
fossils_followup,50,1000.0,0.01,a_and_b,120012,337.1394454368968,sketch_pre_warm,6.674934964856291e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,120012,337.1394454368968,fossils,2.5940030321585872e-17,1,
fossils_followup,50,1000.0,0.01,a_and_b,120012,337.1394454368968,spir,7.174953830376666e-18,1,19
fossils_followup,50,1000.0,0.01,a_and_b,120012,337.1394454368968,qr_ref,2.1631454656480254e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,130013,344.3777587574852,sketch_solve,0.0005325213153917341,0,
fossils_followup,50,1000.0,0.01,a_and_b,130013,344.3777587574852,iter_sketch_mom,5.1365794106121265e-15,0,
fossils_followup,50,1000.0,0.01,a_and_b,130013,344.3777587574852,sketch_pre_cold,2.7768302028384463e-10,0,
fossils_followup,50,1000.0,0.01,a_and_b,130013,344.3777587574852,sketch_pre_warm,2.5973052577488935e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,130013,344.3777587574852,fossils,1.894100658630677e-17,1,
fossils_followup,50,1000.0,0.01,a_and_b,130013,344.3777587574852,spir,9.855689682964723e-18,1,20
fossils_followup,50,1000.0,0.01,a_and_b,130013,344.3777587574852,qr_ref,1.681954401663092e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,140014,335.31651301059946,sketch_solve,0.0005584238406032625,0,
fossils_followup,50,1000.0,0.01,a_and_b,140014,335.31651301059946,iter_sketch_mom,2.7218238539280948e-11,0,
fossils_followup,50,1000.0,0.01,a_and_b,140014,335.31651301059946,sketch_pre_cold,1.3359121871485199e-09,0,
fossils_followup,50,1000.0,0.01,a_and_b,140014,335.31651301059946,sketch_pre_warm,6.151660079649268e-13,0,
fossils_followup,50,1000.0,0.01,a_and_b,140014,335.31651301059946,fossils,4.166290247437422e-16,0,
fossils_followup,50,1000.0,0.01,a_and_b,140014,335.31651301059946,spir,1.0665706599900004e-17,1,
fossils_followup,50,1000.0,0.01,a_and_b,140014,335.31651301059946,qr_ref,5.956991694428132e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,150015,333.2739311158473,sketch_solve,0.00045171913081934494,0,
fossils_followup,50,1000.0,0.01,a_and_b,150015,333.2739311158473,iter_sketch_mom,3.017422101563132e-15,0,
fossils_followup,50,1000.0,0.01,a_and_b,150015,333.2739311158473,sketch_pre_cold,1.8290537268821557e-10,0,
fossils_followup,50,1000.0,0.01,a_and_b,150015,333.2739311158473,sketch_pre_warm,1.4892518896243844e-11,0,
fossils_followup,50,1000.0,0.01,a_and_b,150015,333.2739311158473,fossils,2.1313018982196604e-17,1,
fossils_followup,50,1000.0,0.01,a_and_b,150015,333.2739311158473,spir,9.970475680568563e-18,1,20
fossils_followup,50,1000.0,0.01,a_and_b,150015,333.2739311158473,qr_ref,1.671992255110161e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,160016,337.9115371848397,sketch_solve,0.0005407552919798712,0,
fossils_followup,50,1000.0,0.01,a_and_b,160016,337.9115371848397,iter_sketch_mom,4.55884625133024e-15,0,
fossils_followup,50,1000.0,0.01,a_and_b,160016,337.9115371848397,sketch_pre_cold,5.692551562067487e-10,0,
fossils_followup,50,1000.0,0.01,a_and_b,160016,337.9115371848397,sketch_pre_warm,1.1074956893505773e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,160016,337.9115371848397,fossils,2.305748033871233e-17,1,
fossils_followup,50,1000.0,0.01,a_and_b,160016,337.9115371848397,spir,9.585335463917963e-18,1,19
fossils_followup,50,1000.0,0.01,a_and_b,160016,337.9115371848397,qr_ref,1.308116306812583e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,170017,334.72999402067154,sketch_solve,0.0005893743757641133,0,
fossils_followup,50,1000.0,0.01,a_and_b,170017,334.72999402067154,iter_sketch_mom,2.4244628527646426e-08,0,
fossils_followup,50,1000.0,0.01,a_and_b,170017,334.72999402067154,sketch_pre_cold,7.123494436840792e-10,0,
fossils_followup,50,1000.0,0.01,a_and_b,170017,334.72999402067154,sketch_pre_warm,9.657311962229568e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,170017,334.72999402067154,fossils,1.2614014596273013e-16,1,
fossils_followup,50,1000.0,0.01,a_and_b,170017,334.72999402067154,spir,1.1537304596026608e-17,1,20
fossils_followup,50,1000.0,0.01,a_and_b,170017,334.72999402067154,qr_ref,2.100383464859035e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,180018,337.6392941197156,sketch_solve,0.0006427311429640664,0,
fossils_followup,50,1000.0,0.01,a_and_b,180018,337.6392941197156,iter_sketch_mom,6.1170519037902005e-15,0,
fossils_followup,50,1000.0,0.01,a_and_b,180018,337.6392941197156,sketch_pre_cold,8.060536632489126e-10,0,
fossils_followup,50,1000.0,0.01,a_and_b,180018,337.6392941197156,sketch_pre_warm,1.0766731761682294e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,180018,337.6392941197156,fossils,1.303382318816486e-17,1,
fossils_followup,50,1000.0,0.01,a_and_b,180018,337.6392941197156,spir,1.1649018063320496e-17,1,
fossils_followup,50,1000.0,0.01,a_and_b,180018,337.6392941197156,qr_ref,3.1798985425299575e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,190019,330.7498268607777,sketch_solve,0.0004951365337981983,0,
fossils_followup,50,1000.0,0.01,a_and_b,190019,330.7498268607777,iter_sketch_mom,1.0293798604647856e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,190019,330.7498268607777,sketch_pre_cold,1.4579908843267186e-09,0,
fossils_followup,50,1000.0,0.01,a_and_b,190019,330.7498268607777,sketch_pre_warm,1.2269374133781275e-12,0,
fossils_followup,50,1000.0,0.01,a_and_b,190019,330.7498268607777,fossils,2.4487379021902844e-17,1,
fossils_followup,50,1000.0,0.01,a_and_b,190019,330.7498268607777,spir,9.719866110445634e-18,1,20
fossils_followup,50,1000.0,0.01,a_and_b,190019,330.7498268607777,qr_ref,1.593106677809317e-16,1,0
fossils_followup,50,1000.0,0.01,a_and_b,200020,334.10362212807365,sketch_solve,0.0006748969401890288,0,
fossils_followup,50,1000.0,0.01,a_and_b,200020,334.10362212807365,iter_sketch_mom,3.7486631586201425e-15,0,
fossils_followup,50,1000.0,0.01,a_and_b,200020,334.10362212807365,sketch_pre_cold,1.4294888518347694e-09,0,
fossils_followup,50,1000.0,0.01,a_and_b,200020,334.10362212807365,sketch_pre_warm,9.040141634393298e-13,0,
fossils_followup,50,1000.0,0.01,a_and_b,200020,334.10362212807365,fossils,1.580186552540824e-17,1,
fossils_followup,50,1000.0,0.01,a_and_b,200020,334.10362212807365,spir,1.3324529318823731e-17,1,20
fossils_followup,50,1000.0,0.01,a_and_b,200020,334.10362212807365,qr_ref,3.2814069682183513e-16,1,0
fossils_followup,50,1000.0,1e-06,a_and_b,32439,340.8959266059355,sketch_solve,0.0005783699200061908,0,
fossils_followup,50,1000.0,1e-06,a_and_b,32439,340.8959266059355,iter_sketch_mom,3.267336451500203e-14,0,
fossils_followup,50,1000.0,1e-06,a_and_b,32439,340.8959266059355,sketch_pre_cold,3.3590630441338896e-10,0,
fossils_followup,50,1000.0,1e-06,a_and_b,32439,340.8959266059355,sketch_pre_warm,2.218804426300555e-12,0,
fossils_followup,50,1000.0,1e-06,a_and_b,32439,340.8959266059355,fossils,1.8363493258757872e-17,1,
fossils_followup,50,1000.0,1e-06,a_and_b,32439,340.8959266059355,spir,1.312784642934073e-17,1,20
fossils_followup,50,1000.0,1e-06,a_and_b,32439,340.8959266059355,qr_ref,3.439825157124033e-16,1,0
fossils_followup,50,1000.0,1e-06,a_and_b,10001,332.6704640483794,sketch_solve,0.00046301101989774826,0,
fossils_followup,50,1000.0,1e-06,a_and_b,10001,332.6704640483794,iter_sketch_mom,6.678401304002144e-15,0,
fossils_followup,50,1000.0,1e-06,a_and_b,10001,332.6704640483794,sketch_pre_cold,1.955727473488581e-09,0,
fossils_followup,50,1000.0,1e-06,a_and_b,10001,332.6704640483794,sketch_pre_warm,5.576562193214165e-12,0,
fossils_followup,50,1000.0,1e-06,a_and_b,10001,332.6704640483794,fossils,4.3533578476021696e-16,0,
fossils_followup,50,1000.0,1e-06,a_and_b,10001,332.6704640483794,spir,1.2973410248404328e-17,1,19
fossils_followup,50,1000.0,1e-06,a_and_b,10001,332.6704640483794,qr_ref,3.5539036784216943e-16,1,0
fossils_followup,50,1000.0,1e-06,a_and_b,20002,342.01531005717044,sketch_solve,0.0005423000591283949,0,
fossils_followup,50,1000.0,1e-06,a_and_b,20002,342.01531005717044,iter_sketch_mom,3.753297427290518e-15,0,
fossils_followup,50,1000.0,1e-06,a_and_b,20002,342.01531005717044,sketch_pre_cold,1.4200743312508045e-09,0,
fossils_followup,50,1000.0,1e-06,a_and_b,20002,342.01531005717044,sketch_pre_warm,1.8795820742510646e-12,0,
fossils_followup,50,1000.0,1e-06,a_and_b,20002,342.01531005717044,fossils,2.4313355101840095e-14,0,
fossils_followup,50,1000.0,1e-06,a_and_b,20002,342.01531005717044,spir,1.5421796500525793e-17,1,20
fossils_followup,50,1000.0,1e-06,a_and_b,20002,342.01531005717044,qr_ref,2.965175126484886e-16,1,0
fossils_followup,50,1000.0,1e-06,a_and_b,30003,332.5575399530274,sketch_solve,0.0005807746291084608,0,
fossils_followup,50,1000.0,1e-06,a_and_b,30003,332.5575399530274,iter_sketch_mom,2.0449707288636717e-14,0,
fossils_followup,50,1000.0,1e-06,a_and_b,30003,332.5575399530274,sketch_pre_cold,4.20751676322147e-10,0,
fossils_followup,50,1000.0,1e-06,a_and_b,30003,332.5575399530274,sketch_pre_warm,1.700146344087326e-12,0,
fossils_followup,50,1000.0,1e-06,a_and_b,30003,332.5575399530274,fossils,2.1322493060858714e-17,1,
fossils_followup,50,1000.0,1e-06,a_and_b,30003,332.5575399530274,spir,1.3302887993273888e-17,1,20
fossils_followup,50,1000.0,1e-06,a_and_b,30003,332.5575399530274,qr_ref,2.6030977275023937e-16,1,0
fossils_followup,50,1000.0,1e-06,a_and_b,40004,339.7279967362266,sketch_solve,0.0005672902302457497,0,
fossils_followup,50,1000.0,1e-06,a_and_b,40004,339.7279967362266,iter_sketch_mom,9.640358771137055e-15,0,
fossils_followup,50,1000.0,1e-06,a_and_b,40004,339.7279967362266,sketch_pre_cold,2.531625281637453e-09,0,
fossils_followup,50,1000.0,1e-06,a_and_b,40004,339.7279967362266,sketch_pre_warm,1.5296573673782644e-12,0,
fossils_followup,50,1000.0,1e-06,a_and_b,40004,339.7279967362266,fossils,1.4182377520042095e-12,0,
fossils_followup,50,1000.0,1e-06,a_and_b,40004,339.7279967362266,spir,1.46570847672009e-17,1,
fossils_followup,50,1000.0,1e-06,a_and_b,40004,339.7279967362266,qr_ref,3.231966074880098e-16,1,0
fossils_followup,50,1000.0,1e-06,a_and_b,50005,336.9393860604712,sketch_solve,0.0005028461140870938,0,
fossils_followup,50,1000.0,1e-06,a_and_b,50005,336.9393860604712,iter_sketch_mom,2.616024555840323e-15,0,
fossils_followup,50,1000.0,1e-06,a_and_b,50005,336.9393860604712,sketch_pre_cold,7.535334986538887e-10,0,
